"","long_station_name","data_owner_id","dwr_sample_code","collection_date2","lab_result","field_result","rpd"
"2462","Pacheco Pumping Plant","2040","SL0720B0058","07/14/2020 10:55",465,480,3.17460317460317
"2463","CA Aqueduct, Ck 13, O'Neill Outlet","2040","SL0720B0062","07/14/2020 09:45",408,405,-0.738007380073801
"2464","Delta Mendota Canal @ McCabe Rd","2040","SL0720B0063","07/14/2020 12:45",265,263,-0.757575757575758
"2465","Gianelli WQ Station near Pumping Plant","2040","SL0820B0131","08/18/2020 13:35",373,370,-0.807537012113055
"2466","CALIFORNIA AQU NR KETTLEMAN CK-21","2040","SL0820B0132","08/18/2020 09:45",370,365,-1.36054421768707
"2467","Pacheco Pumping Plant","2040","SL0820B0133","08/18/2020 10:10",467,468,0.213903743315508
"2468","CA Aqueduct, Ck 13, O'Neill Outlet","2040","SL0820B0137","08/18/2020 09:00",362,365,0.825309491059147
"2469","Delta Mendota Canal @ McCabe Rd","2040","SL0820B0138","08/18/2020 12:30",367,366,-0.272851296043656
"2470","CALIFORNIA AQU NR KETTLEMAN CK-21","2040","SL0920B0155","09/15/2020 10:40",481,470,-2.31335436382755
"2471","Gianelli WQ Station near Pumping Plant","2040","SL0920B0156","09/15/2020 14:15",559,547,-2.16998191681736
"2472","Pacheco Pumping Plant","2040","SL0920B0157","09/15/2020 11:25",468,466,-0.428265524625268
"2473","CA Aqueduct, Ck 13, O'Neill Outlet","2040","SL0920B0161","09/15/2020 10:05",570,569,-0.175592625109745
"2474","Delta Mendota Canal @ McCabe Rd","2040","SL0920B0162","09/15/2020 13:15",682,667,-2.2238695329874
"2475","Gianelli WQ Station near Pumping Plant","2040","SL1020B0163","10/20/2020 14:15",471,466,-1.06723585912487
"2476","CALIFORNIA AQU NR KETTLEMAN CK-21","2040","SL1020B0164","10/20/2020 10:30",551,545,-1.09489051094891
"2477","Pacheco Pumping Plant","2040","SL1020B0165","10/20/2020 10:00",469,471,0.425531914893617
"2478","CA Aqueduct, Ck 13, O'Neill Outlet","2040","SL1020B0169","10/20/2020 08:50",521,523,0.383141762452107
"2479","Delta Mendota Canal @ McCabe Rd","2040","SL1020B0170","10/20/2020 13:10",499,493,-1.20967741935484
"2480","Gianelli WQ Station near Pumping Plant","2040","SL1120B0182","11/17/2020 13:25",523,512,-2.1256038647343
"2481","CALIFORNIA AQU NR KETTLEMAN CK-21","2040","SL1120B0183","11/17/2020 10:10",523,512,-2.1256038647343
"2482","Pacheco Pumping Plant","2040","SL1120B0184","11/17/2020 10:35",472,469,-0.637619553666312
"2483","CA Aqueduct, Ck 13, O'Neill Outlet","2040","SL1120B0188","11/17/2020 09:25",519,518,-0.192864030858245
"2484","Delta Mendota Canal @ McCabe Rd","2040","SL1120B0189","11/17/2020 12:40",624,612,-1.94174757281553
"2485","Gianelli WQ Station near Pumping Plant","2040","SL1220B0204","12/15/2020 14:05",564,556,-1.42857142857143
"2486","CALIFORNIA AQU NR KETTLEMAN CK-21","2040","SL1220B0205","12/15/2020 10:00",577,568,-1.57205240174673
"2487","Pacheco Pumping Plant","2040","SL1220B0206","12/15/2020 10:20",475,471,-0.845665961945032
"2488","CA Aqueduct, Ck 13, O'Neill Outlet","2040","SL1220B0210","12/15/2020 09:00",566,563,-0.531443755535872
"2489","Delta Mendota Canal @ McCabe Rd","2040","SL1220B0211","12/15/2020 13:00",845,833,-1.43027413587604
"2490","Cal Aqu at mi 197.05, Check 23","2040","SJ0123B0029","01/03/2023 08:52",535,528,-1.3170272812794
"2491","Check 27","2040","SJ0123B0030","01/03/2023 09:56",615,616,0.16246953696182
"2492","CALIFORNIA AQU A CHECK 29","2040","SJ0123B0031","01/03/2023 10:27",555,564,1.60857908847185
"2493","Cal Aqu at mi 197.05, Check 23","2040","SJ0122B0004","01/04/2022 07:30",583,563,-3.49040139616056
"2494","Check 27","2040","SJ0122B0005","01/04/2022 08:55",609,563,-7.84982935153584
"2495","CALIFORNIA AQU A CHECK 29","2040","SJ0122B0006","01/04/2022 09:30",452,413,-9.01734104046243
"2496","Cal Aqu at mi 197.05, Check 23","2040","SJ0123B0035","01/17/2023 08:54",491,489,-0.408163265306122
"2497","Check 27","2040","SJ0123B0036","01/17/2023 10:01",504,500,-0.796812749003984
"2498","CALIFORNIA AQU A CHECK 29","2040","SJ0123B0037","01/17/2023 10:45",690,692,0.289435600578871
"2499","Cal Aqu at mi 197.05, Check 23","2040","SJ0122B0010","01/18/2022 07:45",588,545,-7.59046778464254
"2500","Check 27","2040","SJ0122B0011","01/18/2022 09:05",785,715,-9.33333333333333
"2501","CALIFORNIA AQU A CHECK 29","2040","SJ0122B0012","01/18/2022 10:05",398,363,-9.19842312746386
"2502","Cal Aqu at mi 197.05, Check 23","2040","SJ0222B0016","02/01/2022 07:10",597,553,-7.65217391304348
"2503","Check 27","2040","SJ0222B0017","02/01/2022 08:10",550,510,-7.54716981132075
"2504","CALIFORNIA AQU A CHECK 29","2040","SJ0222B0018","02/01/2022 09:15",441,406,-8.26446280991736
"2505","Cal Aqu at mi 197.05, Check 23","2040","SJ0222B0022","02/15/2022 07:52",605,553,-8.98100172711572
"2506","Check 27","2040","SJ0222B0023","02/15/2022 09:07",614,563,-8.6661002548853
"2507","CALIFORNIA AQU A CHECK 29","2040","SJ0222B0024","02/15/2022 10:00",416,375,-10.3666245259166
"2508","Cal Aqu at mi 197.05, Check 23","2040","SJ0322B0028","03/01/2022 06:38",609,560,-8.38323353293413
"2509","Check 27","2040","SJ0322B0029","03/01/2022 07:46",655,601,-8.59872611464968
"2510","CALIFORNIA AQU A CHECK 29","2040","SJ0322B0030","03/01/2022 09:05",411,378,-8.36501901140684
"2511","Cal Aqu at mi 197.05, Check 23","2040","SJ0322B0034","03/15/2022 06:38",635,579,-9.22570016474465
"2512","Check 27","2040","SJ0322B0035","03/15/2022 07:46",643,587,-9.10569105691057
"2513","CALIFORNIA AQU A CHECK 29","2040","SJ0322B0036","03/15/2022 09:05",395,354,-10.9479305740988
"2514","Cal Aqu at mi 197.05, Check 23","2040","SJ0321B0004","03/16/2021 07:52",779,715,-8.56760374832664
"2515","Check 27","2040","SJ0321B0005","03/16/2021 09:27",762,696,-9.05349794238683
"2516","CALIFORNIA AQU A CHECK 29","2040","SJ0321B0006","03/16/2021 10:08",586,533,-9.47274352100089
"2517","Cal Aqu at mi 197.05, Check 23","2040","SJ0422B0053","04/05/2022 06:40",607,555,-8.95008605851979
"2518","Check 27","2040","SJ0422B0054","04/05/2022 07:57",758,697,-8.38487972508591
"2519","CALIFORNIA AQU A CHECK 29","2040","SJ0422B0055","04/05/2022 08:47",521,488,-6.54112983151635
"2520","Cal Aqu at mi 197.05, Check 23","2040","SJ0422B0065","04/18/2022 06:43",561,521,-7.39371534195933
"2521","Check 27","2040","SJ0422B0066","04/18/2022 08:05",844,758,-10.7365792759051
"2522","CALIFORNIA AQU A CHECK 29","2040","SJ0422B0067","04/18/2022 08:58",500,455,-9.42408376963351
"2523","Cal Aqu at mi 197.05, Check 23","2040","SJ0421B0010","04/27/2021 08:10",672.3,605,-10.5378532842715
"2524","Check 27","2040","SJ0421B0011","04/27/2021 09:32",636.5,576,-9.97938144329897
"2525","CALIFORNIA AQU A CHECK 29","2040","SJ0421B0012","04/27/2021 10:20",416.2,374,-10.6808402935966
"2526","Cal Aqu at mi 197.05, Check 23","2040","SJ0522B0071","05/03/2022 06:43",518,472,-9.29292929292929
"2527","Check 27","2040","SJ0522B0072","05/03/2022 08:11",757,683,-10.2777777777778
"2528","CALIFORNIA AQU A CHECK 29","2040","SJ0522B0073","05/03/2022 08:51",454,417,-8.49598163030999
"2529","Cal Aqu at mi 197.05, Check 23","2040","SJ0522B0084","05/17/2022 06:42",566,515,-9.43570767807586
"2530","Check 27","2040","SJ0522B0085","05/17/2022 07:45",773,690,-11.3465481886535
"2531","CALIFORNIA AQU A CHECK 29","2040","SJ0522B0086","05/17/2022 08:15",440,402,-9.02612826603325
"2532","Check 27","2040","SJ0521B0025","05/18/2021 07:12",646,589,-9.23076923076923
"2533","CALIFORNIA AQU A CHECK 29","2040","SJ0521B0026","05/18/2021 08:30",393,354,-10.4417670682731
"2534","Cal Aqu at mi 197.05, Check 23","2040","SJ0622B0093","06/07/2022 07:12",711,844,17.1061093247588
"2535","Check 27","2040","SJ0622B0094","06/07/2022 08:34",774,699,-10.183299389002
"2536","CALIFORNIA AQU A CHECK 29","2040","SJ0622B0095","06/07/2022 09:18",409,375,-8.6734693877551
"2537","CALIFORNIA AQU A CHECK 29","2040","SJ0621B0098","06/15/2021 07:56",367,327,-11.5273775216138
"2538","Check 27","2040","SJ0621B0097","06/15/2021 08:57",624,567,-9.57178841309824
"2539","Cal Aqu at mi 197.05, Check 23","2040","SJ0621B0096","06/15/2021 10:25",560,491,-13.1303520456708
"2540","Cal Aqu at mi 197.05, Check 23","2040","SJ0622B0126","06/21/2022 06:45",566,511,-10.213556174559
"2541","Check 27","2040","SJ0622B0127","06/21/2022 08:10",696,631,-9.79653353428787
"2542","CALIFORNIA AQU A CHECK 29","2040","SJ0622B0128","06/21/2022 09:15",434,391,-10.4242424242424
"2543","Cal Aqu at mi 197.05, Check 23","2040","SJ0722B0137","07/05/2022 06:40",596,540,-9.85915492957746
"2544","Check 27","2040","SJ0722B0138","07/05/2022 08:07",594,536,-10.2654867256637
"2545","CALIFORNIA AQU A CHECK 29","2040","SJ0722B0139","07/05/2022 08:57",487,443,-9.46236559139785
"2546","Cal Aqu at mi 197.05, Check 23","2040","SJ0722B0162","07/19/2022 06:56",598,317,-61.4207650273224
"2547","Check 27","2040","SJ0722B0163","07/19/2022 08:36",610,546,-11.0726643598616
"2548","CALIFORNIA AQU A CHECK 29","2040","SJ0722B0164","07/19/2022 09:13",504,436,-14.468085106383
"2549","Check 27","2040","SJ0721B0102","07/20/2021 11:05",567,510,-10.5849582172702
"2550","CALIFORNIA AQU A CHECK 29","2040","SJ0721B0103","07/20/2021 12:00",421,377,-11.0275689223058
"2551","Cal Aqu at mi 197.05, Check 23","2040","SJ0822B0170","08/02/2022 07:48",605,336,-57.173219978746
"2552","Check 27","2040","SJ0822B0171","08/02/2022 09:08",602,342,-55.0847457627119
"2553","CALIFORNIA AQU A CHECK 29","2040","SJ0822B0172","08/02/2022 09:42",510,312,-48.1751824817518
"2554","Cal Aqu at mi 197.05, Check 23","2040","SJ0822B0176","08/16/2022 06:58",589,292,-67.4233825198638
"2555","Check 27","2040","SJ0822B0177","08/16/2022 08:27",599,299,-66.815144766147
"2556","CALIFORNIA AQU A CHECK 29","2040","SJ0822B0178","08/16/2022 09:16",457,235,-64.1618497109827
"2557","Check 27","2040","SJ0821B0107","08/17/2021 10:00",576,525,-9.26430517711172
"2558","CALIFORNIA AQU A CHECK 29","2040","SJ0821B0108","08/17/2021 11:00",340,306,-10.5263157894737
"2559","Cal Aqu at mi 197.05, Check 23","2040","SJ0922B0182","09/06/2022 08:59",596,578,-3.0664395229983
"2560","Check 27","2040","SJ0922B0183","09/06/2022 10:30",587,575,-2.06540447504303
"2561","CALIFORNIA AQU A CHECK 29","2040","SJ0922B0184","09/06/2022 10:57",549,534,-2.77008310249307
"2562","Cal Aqu at mi 197.05, Check 23","2040","SJ0922B0188","09/19/2022 06:55",560,567,1.24223602484472
"2563","Check 27","2040","SJ0922B0189","09/19/2022 08:29",689,704,2.15362526920316
"2564","CALIFORNIA AQU A CHECK 29","2040","SJ0922B0190","09/19/2022 09:03",551,563,2.15439856373429
"2565","Cal Aqu at mi 197.05, Check 23","2040","SJ0921B0112","09/21/2021 09:09",591,540,-9.01856763925729
"2566","Check 27","2040","SJ0921B0113","09/21/2021 10:36",619,550,-11.8049615055603
"2567","CALIFORNIA AQU A CHECK 29","2040","SJ0921B0114","09/21/2021 11:36",327,296,-9.95184590690209
"2568","Cal Aqu at mi 197.05, Check 23","2040","SJ1022B0194","10/04/2022 07:00",575,580,0.865800865800866
"2569","Check 27","2040","SJ1022B0195","10/04/2022 08:24",701,712,1.55697098372258
"2570","CALIFORNIA AQU A CHECK 29","2040","SJ1022B0196","10/04/2022 08:58",518,517,-0.193236714975845
"2571","Cal Aqu at mi 197.05, Check 23","2040","SJ1022B0212","10/18/2022 06:40",611,625,2.26537216828479
"2572","Check 27","2040","SJ1022B0213","10/18/2022 08:14",674,681,1.03321033210332
"2573","CALIFORNIA AQU A CHECK 29","2040","SJ1022B0214","10/18/2022 09:16",532,525,-1.32450331125828
"2574","Cal Aqu at mi 197.05, Check 23","2040","SJ1021B0118","10/19/2021 08:37",609,551,-10
"2575","Check 27","2040","SJ1021B0119","10/19/2021 10:28",651,586,-10.5092966855295
"2576","CALIFORNIA AQU A CHECK 29","2040","SJ1021B0120","10/19/2021 11:26",373,342,-8.67132867132867
"2577","Cal Aqu at mi 197.05, Check 23","2040","SJ1122B0218","11/01/2022 09:06",556,558,0.359066427289048
"2578","CALIFORNIA AQU A CHECK 29","2040","SJ1122B0220","11/01/2022 10:19",519,524,0.958772770853308
"2579","Check 27","2040","SJ1122B0219","11/01/2022 10:19",662,668,0.902255639097744
"2580","Cal Aqu at mi 197.05, Check 23","2040","SJ1122B0224","11/15/2022 07:52",561,567,1.06382978723404
"2581","Check 27","2040","SJ1122B0225","11/15/2022 09:06",874,880,0.684150513112885
"2582","CALIFORNIA AQU A CHECK 29","2040","SJ1122B0226","11/15/2022 09:50",459,468,1.94174757281553
"2583","Cal Aqu at mi 197.05, Check 23","2040","SJ1121B0124","11/16/2021 09:20",600,550,-8.69565217391304
"2584","Check 27","2040","SJ1121B0125","11/16/2021 10:30",782,704,-10.4979811574697
"2585","CALIFORNIA AQU A CHECK 29","2040","SJ1121B0126","11/16/2021 11:06",530,486,-8.66141732283465
"2586","Cal Aqu at mi 197.05, Check 23","2040","SJ1222B0348","12/20/2022 08:35",552,554,0.361663652802893
"2587","Check 27","2040","SJ1222B0349","12/20/2022 09:55",664,670,0.899550224887556
"2588","CALIFORNIA AQU A CHECK 29","2040","SJ1222B0350","12/20/2022 10:40",561,574,2.29074889867841
"2589","Cal Aqu at mi 197.05, Check 23","2040","SJ1221B0130","12/21/2021 07:32",589,547,-7.3943661971831
"2590","Check 27","2040","SJ1221B0131","12/21/2021 08:40",617,567,-8.44594594594595
"2591","CALIFORNIA AQU A CHECK 29","2040","SJ1221B0132","12/21/2021 09:20",476,433,-9.46094609460946
"2592","( None )","3467","PG0322B0003","03/15/2022 10:30",51.2,50.5,-1.37659783677483
"2593","( None )","3467","PG0322B0002","03/15/2022 11:00",51.3,50.5,-1.57170923379174
"2594","( None )","3467","PG0322B0001","03/15/2022 11:30",187,189.9,1.53886972671797
"2595","( None )","3467","PG0622B0018","06/15/2022 10:45",60.5,60.2,-0.49710024855012
"2596","( None )","3467","PG0622B0019","06/15/2022 11:10",59.6,59.4,-0.336134453781517
"2597","( None )","3467","PG0622B0017","06/15/2022 11:50",158,157,-0.634920634920635
"2598","CLEAR LK 23 OAKS ARM CL4","4804","N1219B0477","01/15/2020 10:05",298,294.9,-1.04570753921404
"2599","CLEAR LK 23 OAKS ARM CL4","4804","N1219B0476","01/15/2020 10:05",299,295.1,-1.31291028446389
"2600","CLEAR LK LO ARM CL3","4804","N1219B0479","01/15/2020 11:00",308,310,0.647249190938511
"2601","CLEAR LK LO ARM CL3","4804","N1219B0478","01/15/2020 11:00",308,302.9,-1.66966770338845
"2602","CLEAR LK 5-UP ARM","4804","N1219B0482","01/15/2020 12:05",249,245.5,-1.41557128412538
"2603","CLEAR LK 15-UP ARM CL-1","4804","N1219B0473","01/15/2020 12:30",292,288.6,-1.17120220461591
"2604","CLEAR LK 15-UP ARM CL-1","4804","N1219B0475","01/15/2020 12:30",292,288,-1.37931034482759
"2605","CLEAR LK 23 OAKS ARM CL4","4804","N0119B0017","01/23/2019 09:44",342,339.2,-0.822078684674108
"2606","CLEAR LK 23 OAKS ARM CL4","4804","N0119B0016","01/23/2019 09:44",341,338.8,-0.647249190938508
"2607","CLEAR LK LO ARM CL3","4804","N0119B0019","01/23/2019 10:48",333,333,0
"2608","CLEAR LK LO ARM CL3","4804","N0119B0018","01/23/2019 10:48",335,332,-0.899550224887556
"2609","CLEAR LK 5-UP ARM","4804","N0119B0022","01/23/2019 11:55",160,157.4,-1.63831127914303
"2610","CLEAR LK 15-UP ARM CL-1","4804","N0119B0015","01/23/2019 12:25",314,315,0.317965023847377
"2611","CLEAR LK 15-UP ARM CL-1","4804","N0119B0013","01/23/2019 12:25",315,314,-0.317965023847377
"2612","CLEAR LK 23 OAKS ARM CL4","4804","N0319B0097","03/19/2019 09:55",288,284.1,-1.36339800734137
"2613","CLEAR LK 23 OAKS ARM CL4","4804","N0319B0098","03/19/2019 09:55",298,302.1,1.36643892684553
"2614","CLEAR LK LO ARM CL3","4804","N0319B0100","03/19/2019 11:00",317,314.9,-0.664662130083881
"2615","CLEAR LK LO ARM CL3","4804","N0319B0099","03/19/2019 11:00",310,308.7,-0.420235978664946
"2616","CLEAR LK 15-UP ARM CL-1","4804","N0319B0096","03/19/2019 13:00",241,240,-0.415800415800416
"2617","CLEAR LK 15-UP ARM CL-1","4804","N0319B0095","03/19/2019 13:00",231,229.5,-0.651465798045603
"2618","CLEAR LK 23 OAKS ARM CL4","4804","N0419B0177","04/16/2019 09:45",264,258.4,-2.14395099540583
"2619","CLEAR LK 23 OAKS ARM CL4","4804","N0419B0176","04/16/2019 09:45",267,258.8,-3.11905667554203
"2620","CLEAR LK LO ARM CL3","4804","N0419B0179","04/16/2019 10:40",283,278.3,-1.67468376982006
"2621","CLEAR LK LO ARM CL3","4804","N0419B0178","04/16/2019 10:40",285,278.1,-2.45071923281832
"2622","CLEAR LK 5-UP ARM","4804","N0419B0182","04/16/2019 11:50",225,222.5,-1.11731843575419
"2623","CLEAR LK 15-UP ARM CL-1","4804","N0419B0175","04/16/2019 12:25",245,239.1,-2.43751291055567
"2624","CLEAR LK 15-UP ARM CL-1","4804","N0419B0173","04/16/2019 12:25",245,239,-2.47933884297521
"2625","CLEAR LK 23 OAKS ARM CL4","4804","N0418B0385","04/17/2018 09:35",303,303,0
"2626","CLEAR LK 23 OAKS ARM CL4","4804","N0418B0384","04/17/2018 09:35",303,303,0
"2627","CLEAR LK LO ARM CL3","4804","N0418B0387","04/17/2018 10:40",313,312,-0.32
"2628","CLEAR LK LO ARM CL3","4804","N0418B0386","04/17/2018 10:40",313,312,-0.32
"2629","CLEAR LK 15-UP ARM CL-1","4804","N0418B0383","04/17/2018 11:50",289,289,0
"2630","CLEAR LK 15-UP ARM CL-1","4804","N0418B0382","04/17/2018 11:50",289,290,0.345423143350604
"2631","CLEAR LK 23 OAKS ARM CL4","4804","N0519B0210","05/14/2019 08:50",261,260,-0.383877159309021
"2632","CLEAR LK 23 OAKS ARM CL4","4804","N0519B0211","05/14/2019 08:50",264,276,4.44444444444444
"2633","CLEAR LK LO ARM CL3","4804","N0519B0213","05/14/2019 10:25",274,281,2.52252252252252
"2634","CLEAR LK LO ARM CL3","4804","N0519B0212","05/14/2019 10:25",273,270,-1.10497237569061
"2635","CLEAR LK 15-UP ARM CL-1","4804","N0519B0208","05/14/2019 12:10",251,251,0
"2636","CLEAR LK 15-UP ARM CL-1","4804","N0519B0209","05/14/2019 12:10",254,251,-1.18811881188119
"2637","CLEAR LK 23 OAKS ARM CL4","4804","N0518B0472","05/22/2018 10:20",302,306,1.31578947368421
"2638","CLEAR LK 23 OAKS ARM CL4","4804","N0518B0471","05/22/2018 10:20",301,303,0.662251655629139
"2639","CLEAR LK LO ARM CL3","4804","N0518B0473","05/22/2018 11:10",310,315,1.6
"2640","CLEAR LK LO ARM CL3","4804","N0518B0474","05/22/2018 11:10",313,317,1.26984126984127
"2641","CLEAR LK 15-UP ARM CL-1","4804","N0518B0470","05/22/2018 12:05",299,303,1.32890365448505
"2642","CLEAR LK 15-UP ARM CL-1","4804","N0518B0468","05/22/2018 12:05",296,300,1.34228187919463
"2643","CLEAR LK 23 OAKS ARM CL4","4804","N0618B0506","06/18/2018 09:40",313,319,1.89873417721519
"2644","CLEAR LK 23 OAKS ARM CL4","4804","N0618B0505","06/18/2018 09:40",305,307.6,0.848841005550122
"2645","CLEAR LK LO ARM CL3","4804","N0618B0508","06/18/2018 10:35",318,234.5,-30.2262443438914
"2646","CLEAR LK LO ARM CL3","4804","N0618B0507","06/18/2018 10:35",309,311,0.645161290322581
"2647","CLEAR LK 15-UP ARM CL-1","4804","N0618B0504","06/18/2018 11:30",310,315.8,1.85362735698307
"2648","CLEAR LK 15-UP ARM CL-1","4804","N0618B0503","06/18/2018 11:30",309,313.1,1.3181160585115
"2649","CLEAR LK 23 OAKS ARM CL4","4804","N0619B0239","06/25/2019 09:00",276,281.9,2.11507438609069
"2650","CLEAR LK 23 OAKS ARM CL4","4804","N0619B0238","06/25/2019 09:00",266,272.9,2.56077194284653
"2651","CLEAR LK LO ARM CL3","4804","N0619B0240","06/25/2019 10:00",273,279.9,2.49593054801953
"2652","CLEAR LK LO ARM CL3","4804","N0619B0241","06/25/2019 10:00",273,279.9,2.49593054801953
"2653","CLEAR LK 5-UP ARM","4804","N0619B0244","06/25/2019 11:15",254,260.3,2.44993194633483
"2654","CLEAR LK 15-UP ARM CL-1","4804","N0619B0235","06/25/2019 11:45",262,269.8,2.93343362166228
"2655","CLEAR LK 15-UP ARM CL-1","4804","N0619B0237","06/25/2019 11:45",268,287.7,7.09015655929458
"2656","CLEAR LK 23 OAKS ARM CL4","4804","N0719B0251","07/09/2019 08:45",275,274.5,-0.181983621474067
"2657","CLEAR LK 23 OAKS ARM CL4","4804","N0719B0252","07/09/2019 08:45",273,275,0.72992700729927
"2658","CLEAR LK LO ARM CL3","4804","N0719B0253","07/09/2019 10:00",281,281.9,0.319772606146732
"2659","CLEAR LK LO ARM CL3","4804","N0719B0254","07/09/2019 10:00",281,283.2,0.779865295994324
"2660","CLEAR LK 15-UP ARM CL-1","4804","N0719B0249","07/09/2019 11:50",341,275.9,-21.105527638191
"2661","CLEAR LK 15-UP ARM CL-1","4804","N0719B0250","07/09/2019 11:50",281,283.8,0.991501416430599
"2662","CLEAR LK 23 OAKS ARM CL4","4804","N0718B0528","07/10/2018 09:55",312,315,0.956937799043062
