long_station_name,data_owner_id,dwr_sample_code,collection_date2,lab_result,field_result,rpd
Pacheco Pumping Plant,2040,SL0521B0034,05/18/2021 10:25,548,547,-0.182648401826484
CALIFORNIA AQU NR KETTLEMAN CK-21,2040,SL0521B0033,05/18/2021 10:30,579,578,-0.17286084701815038
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D0521B0015,05/18/2021 11:30,320,236,-30.215827338129497
Delta Mendota Canal @ McCabe Rd,2040,SL0521B0039,05/18/2021 13:10,583,582,-0.17167381974248927
Gianelli WQ Station near Pumping Plant,2040,SL0521B0032,05/18/2021 14:05,549,547,-0.36496350364963503
LK OROVILLE NR DM STA 1,2040,OR0521B0021,05/19/2021 09:40,111,110.4,-0.5420054200541954
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S0521B0100,05/19/2021 10:30,475,461,-2.9914529914529915
THERMALITO AFTERBAY A FEATHER R,2040,OR0521B0022,05/20/2021 10:50,112,112.6,0.5342831700801375
Lake Perris Outlet,2040,S0521B0692,05/24/2021 07:10,528,523,-0.9514747859181731
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S0521B0695,05/25/2021 07:10,558,550,-1.444043321299639
CALIFORNIA AQU A INL TO MOJAVE SI,2040,S0521B0700,05/26/2021 11:00,412,404,-1.9607843137254901
Devil Canyon 2nd Afterbay,2040,S0521B0701,05/26/2021 12:55,572,559,-2.2988505747126435
Lake Perris Outlet,2040,S0621B0707,06/14/2021 07:15,534,520,-2.6565464895635675
Castaic Lake Outlet Tower,2040,S0621B0708,06/14/2021 08:30,522,522,0
Clifton Court Intake,2040,D0621B0036,06/14/2021 09:10,593,595,0.33670033670033667
Castaic Lake at MWD turnout pipe,2040,S0621B0709,06/14/2021 10:30,496,520,4.724409448818897
South Bay Aqueduct Del Valle Check 7,2040,D0621B0037,06/14/2021 11:40,586,587,0.17050298380221654
Delta P.P. Headworks at H.O. Banks PP,2040,D0621B0035,06/15/2021 06:45,590,592,0.338409475465313
PYRAMID LK A ANGELES Tunnel INtake Outlet,2040,S0621B0716,06/15/2021 07:15,549,533,-2.957486136783734
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S0621B0712,06/15/2021 07:15,543,528,-2.801120448179272
PYRAMID LAKE NORTH OF CHUMASH ISLAND,2040,S0621B0718,06/15/2021 07:45,547,535,-2.2181146025878005
"CA Aqueduct, Ck 13, O'Neill Outlet",2040,SL0621B0096,06/15/2021 08:20,557,562,0.8936550491510277
Teerink Pumping Plant,2040,SJ0621B0093,06/15/2021 09:01,392,404,3.015075376884422
Pacheco Pumping Plant,2040,SL0621B0092,06/15/2021 09:40,557,554,-0.54005400540054
CALIFORNIA AQU NR KETTLEMAN CK-21,2040,SL0621B0090,06/15/2021 10:30,562,557,-0.8936550491510277
LK OROVILLE NR DM STA 1,2040,OR0621B0026,06/15/2021 10:50,112,110.9,-0.9869896814715068
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D0621B0038,06/15/2021 11:00,223,228,2.2172949002217295
Delta Mendota Canal @ McCabe Rd,2040,SL0621B0097,06/15/2021 13:25,608,601,-1.1579818031430935
Gianelli WQ Station near Pumping Plant,2040,SL0621B0091,06/15/2021 14:35,557,552,-0.9017132551848512
CALIFORNIA AQU A INL TO MOJAVE SI,2040,S0621B0734,06/16/2021 08:30,445,428,-3.8946162657502863
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S0621B0730,06/16/2021 09:00,428,427,-0.23391812865497078
Devil Canyon 2nd Afterbay,2040,S0621B0735,06/16/2021 10:50,570,544,-4.66786355475763
THERMALITO AFTERBAY A FEATHER R,2040,OR0621B0032,06/17/2021 08:10,110,110.3,0.2723558783477051
Castaic Lake Outlet Tower,2040,S0721B0739,07/19/2021 07:30,561,564,0.5333333333333333
Lake Perris Outlet,2040,S0721B0766,07/19/2021 07:35,543,530,-2.423112767940354
Clifton Court Intake,2040,D0721B0044,07/19/2021 08:45,616,599,-2.7983539094650207
Castaic Lake at MWD turnout pipe,2040,S0721B0740,07/19/2021 10:30,507,523,3.1067961165048543
Del Valle Conserv. Outlet Works,2040,D0721B0053,07/19/2021 11:25,535,532,-0.5623242736644799
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S0721B0767,07/20/2021 07:00,526,508,-3.481624758220503
Delta P.P. Headworks at H.O. Banks PP,2040,D0721B0043,07/20/2021 07:20,684,683,-0.1463057790782736
PYRAMID LK A ANGELES Tunnel INtake Outlet,2040,S0721B0744,07/20/2021 08:00,530,529,-0.18885741265344666
THERMALITO AFTERBAY A FEATHER R,2040,OR0721B0037,07/20/2021 08:45,111,119,6.956521739130435
"CA Aqueduct, Ck 13, O'Neill Outlet",2040,SL0721B0109,07/20/2021 09:15,565,557,-1.4260249554367201
CALIFORNIA AQU NR KETTLEMAN CK-21,2040,SL0721B0104,07/20/2021 10:40,564,560,-0.7117437722419928
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D0721B0046,07/20/2021 11:00,267,265,-0.7518796992481203
Pacheco Pumping Plant,2040,SL0721B0105,07/20/2021 11:05,564,563,-0.1774622892635315
Teerink Pumping Plant,2040,SJ0721B0099,07/20/2021 11:53,470,468,-0.42643923240938164
Delta Mendota Canal @ McCabe Rd,2040,SL0721B0110,07/20/2021 13:10,567,565,-0.35335689045936397
Gianelli WQ Station near Pumping Plant,2040,SL0721B0103,07/20/2021 14:15,563,556,-1.2511170688114388
Devil Canyon 2nd Afterbay,2040,S0721B0769,07/21/2021 07:00,557,535,-4.029304029304029
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S0721B0762,07/21/2021 08:00,493,524,6.096361848574238
CALIFORNIA AQU A INL TO MOJAVE SI,2040,S0721B0768,07/21/2021 10:55,425,410,-3.592814371257485
LK OROVILLE NR DM STA 1,2040,OR0721B0041,07/22/2021 09:00,125,133,6.2015503875969
Castaic Lake Outlet Tower,2040,S0821B0773,08/16/2021 08:00,599,599,0
Clifton Court Intake,2040,D0821B0059,08/16/2021 09:35,578,580,0.3454231433506045
Castaic Lake at MWD turnout pipe,2040,S0821B0774,08/16/2021 10:00,517,515,-0.3875968992248062
South Bay Aqueduct Del Valle Check 7,2040,D0821B0060,08/16/2021 12:20,690,688,-0.29027576197387517
Delta P.P. Headworks at H.O. Banks PP,2040,D0821B0058,08/17/2021 07:10,658,663,0.757002271006813
PYRAMID LK A ANGELES Tunnel INtake Outlet,2040,S0821B0778,08/17/2021 08:00,539,534,-0.9319664492078285
"CA Aqueduct, Ck 13, O'Neill Outlet",2040,SL0821B0122,08/17/2021 08:45,580,581,0.17226528854435832
Pacheco Pumping Plant,2040,SL0821B0118,08/17/2021 09:50,571,570,-0.175284837861525
Teerink Pumping Plant,2040,SJ0821B0104,08/17/2021 09:50,346,314,-9.696969696969697
CALIFORNIA AQU NR KETTLEMAN CK-21,2040,SL0821B0117,08/17/2021 10:15,574,567,-1.2269938650306749
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D0821B0061,08/17/2021 10:55,248,248,0
Delta Mendota Canal @ McCabe Rd,2040,SL0821B0123,08/17/2021 13:15,548,537,-2.0276497695852536
Gianelli WQ Station near Pumping Plant,2040,SL0821B0116,08/17/2021 14:30,570,561,-1.5915119363395225
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S0821B0792,08/18/2021 08:30,373,403,7.731958762886598
LK OROVILLE NR DM STA 1,2040,OR0821B0049,08/18/2021 08:42,129,130.4,1.0794140323824255
THERMALITO AFTERBAY A FEATHER R,2040,OR0821B0050,08/18/2021 12:55,108,113,4.524886877828054
Lake Perris Outlet,2040,S0821B0796,08/23/2021 06:35,551,554,0.5429864253393665
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S0821B0799,08/24/2021 06:25,509,531,4.230769230769231
CALIFORNIA AQU A INL TO MOJAVE SI,2040,S0821B0804,08/25/2021 07:15,416,398,-4.422604422604422
Devil Canyon 2nd Afterbay,2040,S0821B0805,08/25/2021 08:50,518,497,-4.137931034482759
Clifton Court Intake,2040,D0921B0066,09/13/2021 09:15,510,510,0
South Bay Aqueduct Del Valle Check 7,2040,D0921B0067,09/13/2021 12:10,663,663,0
Delta P.P. Headworks at H.O. Banks PP,2040,D0921B0065,09/14/2021 07:15,620,618,-0.32310177705977383
"CA Aqueduct, Ck 13, O'Neill Outlet",2040,SL0921B0135,09/14/2021 09:45,580,580,0
CALIFORNIA AQU NR KETTLEMAN CK-21,2040,SL0921B0129,09/14/2021 10:05,586,585,-0.1707941929974381
Pacheco Pumping Plant,2040,SL0921B0131,09/14/2021 10:40,579,578,-0.17286084701815038
THERMALITO AFTERBAY A FEATHER R,2040,OR0921B0055,09/14/2021 10:42,102,113.4,10.5849582172702
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D0921B0068,09/14/2021 10:45,292,290,-0.6872852233676976
Delta Mendota Canal @ McCabe Rd,2040,SL0921B0136,09/14/2021 13:00,564,562,-0.3552397868561279
Gianelli WQ Station near Pumping Plant,2040,SL0921B0130,09/14/2021 14:30,578,571,-1.2184508268059182
LK OROVILLE NR DM STA 1,2040,OR0921B0059,09/15/2021 10:00,134,132.8,-0.8995502248875477
Lake Perris Outlet,2040,S0921B0828,09/20/2021 06:50,559,603,7.573149741824441
Teerink Pumping Plant,2040,SJ0921B0109,09/21/2021 08:50,386,396,2.557544757033248
CALIFORNIA AQU A INL TO MOJAVE SI,2040,S0921B0836,09/22/2021 08:05,346,347,0.2886002886002886
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S0921B0831,09/22/2021 08:11,493,518,4.945598417408506
Devil Canyon 2nd Afterbay,2040,S0921B0837,09/22/2021 10:30,501,510,1.7804154302670623
ANTELOPE LK NR DM,2040,OM0921B0083,09/22/2021 13:45,113,110,-2.690582959641256
PYRAMID LK A ANGELES Tunnel INtake Outlet,2040,S0921B0841,09/27/2021 08:00,459,457,-0.43668122270742354
PYRAMID LAKE NORTH OF CHUMASH ISLAND,2040,S0921B0843,09/27/2021 09:00,459,456,-0.6557377049180327
Castaic Lake Outlet Tower,2040,S0921B0852,09/28/2021 08:15,606,612,0.9852216748768473
Castaic Lake at MWD turnout pipe,2040,S0921B0853,09/28/2021 09:20,580,538,-7.5134168157423975
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S0921B0863,09/29/2021 08:45,446,461,3.307607497243661
Lake Perris Outlet,2040,S1021B0867,10/18/2021 07:15,558,566,1.4234875444839856
Clifton Court Intake,2040,D1021B0070,10/18/2021 09:40,654,652,-0.3062787136294028
South Bay Aqueduct Del Valle Check 7,2040,D1021B0071,10/18/2021 13:00,576,572,-0.6968641114982579
CALIFORNIA AQU NR KETTLEMAN CK-21,2040,SL1021B0143,10/19/2021 07:10,597,591,-1.0101010101010102
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S1021B0868,10/19/2021 07:40,487,552,12.512030798845045
Delta P.P. Headworks at H.O. Banks PP,2040,D1021B0069,10/19/2021 07:45,584,579,-0.8598452278589854
Teerink Pumping Plant,2040,SJ1021B0115,10/19/2021 08:50,380,391.8,3.057786991448565
LK OROVILLE NR DM STA 1,2040,OR1021B0064,10/19/2021 09:30,132,130.2,-1.3729977116704892
Delta Mendota Canal @ McCabe Rd,2040,SL1021B0149,10/19/2021 09:45,683,676,-1.030169242089772
THERMALITO AFTERBAY A FEATHER R,2040,OR1021B0065,10/19/2021 10:30,105,107.3,2.1667451719265163
"CA Aqueduct, Ck 13, O'Neill Outlet",2040,SL1021B0148,10/19/2021 10:50,590,585,-0.851063829787234
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D1021B0072,10/19/2021 10:50,266,263,-1.1342155009451798
Pacheco Pumping Plant,2040,SL1021B0144,10/19/2021 12:05,592,584,-1.3605442176870748
Gianelli WQ Station near Pumping Plant,2040,SL1021B0142,10/19/2021 13:25,587,582,-0.8554319931565441
CALIFORNIA AQU A INL TO MOJAVE SI,2040,S1021B0869,10/20/2021 08:20,448,434,-3.1746031746031744
Devil Canyon 2nd Afterbay,2040,S1021B0870,10/20/2021 10:00,490,476,-2.898550724637681
Castaic Lake Outlet Tower,2040,S1021B0874,10/25/2021 08:30,586,580,-1.0291595197255576
Castaic Lake at MWD turnout pipe,2040,S1021B0875,10/25/2021 10:30,577,604,4.5723962743437765
PYRAMID LK A ANGELES Tunnel INtake Outlet,2040,S1021B0876,10/26/2021 08:30,492,536,8.560311284046692
LK OROVILLE NR DM STA 1,2040,OR1021B0069,10/27/2021 08:20,131,141.3,7.565185457216314
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S1021B0881,10/27/2021 10:00,375,378,0.796812749003984
THERMALITO AFTERBAY A FEATHER R,2040,OR1021B0070,10/27/2021 10:15,103,102.1,-0.8776206728425214
Lake Perris Outlet,2040,S1121B0885,11/15/2021 06:55,567,603,6.153846153846154
Castaic Lake Outlet Tower,2040,S1121B0894,11/15/2021 08:30,578,566,-2.097902097902098
Castaic Lake at MWD turnout pipe,2040,S1121B0895,11/15/2021 10:30,545,495,-9.615384615384617
Clifton Court Intake,2040,D1121B0076,11/15/2021 10:45,496,493,-0.6066734074823054
South Bay Aqueduct Del Valle Check 7,2040,D1121B0077,11/15/2021 13:20,525,520,-0.9569377990430622
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S1121B0886,11/16/2021 07:00,492,477,-3.0959752321981426
CALIFORNIA AQU NR KETTLEMAN CK-21,2040,SL1121B0156,11/16/2021 07:30,580,575,-0.8658008658008658
PYRAMID LK A ANGELES Tunnel INtake Outlet,2040,S1121B0899,11/16/2021 08:00,496,485,-2.2426095820591234
Delta P.P. Headworks at H.O. Banks PP,2040,D1121B0075,11/16/2021 08:45,501,498,-0.6006006006006006
Teerink Pumping Plant,2040,SJ1121B0121,11/16/2021 09:15,539,549,1.8382352941176472
Delta Mendota Canal @ McCabe Rd,2040,SL1121B0162,11/16/2021 10:05,488,483,-1.0298661174047374
"CA Aqueduct, Ck 13, O'Neill Outlet",2040,SL1121B0161,11/16/2021 11:20,567,566,-0.176522506619594
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D1121B0078,11/16/2021 11:45,307,303,-1.3114754098360655
Pacheco Pumping Plant,2040,SL1121B0157,11/16/2021 12:50,613,609,-0.6546644844517185
Gianelli WQ Station near Pumping Plant,2040,SL1121B0155,11/16/2021 14:10,528,525,-0.5698005698005698
Devil Canyon 2nd Afterbay,2040,S1121B0890,11/17/2021 08:10,493,567,13.962264150943396
CALIFORNIA AQU A INL TO MOJAVE SI,2040,S1121B0889,11/17/2021 08:40,378,358,-5.434782608695652
LK OROVILLE NR DM STA 1,2040,OR1121B0074,11/17/2021 08:42,127,158.7,22.191109555477766
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S1121B0913,11/17/2021 09:00,530,517,-2.483285577841452
THERMALITO AFTERBAY A FEATHER R,2040,OR1121B0075,11/17/2021 12:00,105,102.2,-2.7027027027027
Castaic Lake Outlet Tower,2040,S1221B0930,12/13/2021 08:30,546,527,-3.5414725069897486
Lake Perris Outlet,2040,S1221B0917,12/13/2021 09:45,566,574,1.4035087719298245
Clifton Court Intake,2040,D1221B0080,12/13/2021 09:55,582,576,-1.0362694300518136
Castaic Lake at MWD turnout pipe,2040,S1221B0931,12/13/2021 10:30,549,499,-9.541984732824428
South Bay Aqueduct Del Valle Check 7,2040,D1221B0081,12/13/2021 12:15,515,509,-1.171875
Del Valle Conserv. Outlet Works,2040,D1221B0083,12/13/2021 13:10,562,557,-0.8936550491510277
CALIFORNIA AQU NR KETTLEMAN CK-21,2040,SL1221B0169,12/14/2021 07:40,589,578,-1.8851756640959727
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S1221B0949,12/14/2021 08:30,540,527,-2.436738519212746
Delta P.P. Headworks at H.O. Banks PP,2040,D1221B0079,12/14/2021 08:30,515,508,-1.3685239491691104
Delta Mendota Canal @ McCabe Rd,2040,SL1221B0175,12/14/2021 10:20,807,793,-1.7500000000000002
"CA Aqueduct, Ck 13, O'Neill Outlet",2040,SL1221B0174,12/14/2021 11:25,592,589,-0.5080440304826418
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D1221B0082,12/14/2021 12:15,157,153,-2.5806451612903225
Pacheco Pumping Plant,2040,SL1221B0170,12/14/2021 12:45,608,598,-1.658374792703151
Gianelli WQ Station near Pumping Plant,2040,SL1221B0168,12/14/2021 14:15,585,574,-1.8981880931837791
PYRAMID LK A ANGELES Tunnel INtake Outlet,2040,S1221B0935,12/15/2021 08:00,514,446,-14.166666666666666
PYRAMID LAKE NORTH OF CHUMASH ISLAND,2040,S1221B0937,12/15/2021 08:30,515,14.8,-188.82597206493017
LK OROVILLE NR DM STA 1,2040,OR1221B0084,12/15/2021 09:30,118,115.8,-1.8819503849443993
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S1221B0920,12/15/2021 09:40,488,470,-3.7578288100208765
THERMALITO AFTERBAY A FEATHER R,2040,OR1221B0092,12/15/2021 10:42,108,104,-3.7735849056603774
Devil Canyon 2nd Afterbay,2040,S1221B0926,12/15/2021 11:10,487,465,-4.621848739495799
CALIFORNIA AQU A INL TO MOJAVE SI,2040,S1221B0925,12/15/2021 11:15,531,502,-5.614714424007745
Teerink Pumping Plant,2040,SJ1221B0127,12/21/2021 10:22,697,621,-11.532625189681335
Delta P.P. Headworks at H.O. Banks PP,2040,D0320B0012,03/17/2020 07:30,429,420,-2.1201413427561837
Clifton Court Intake,2040,D0320B0013,03/16/2020 09:15,534,526,-1.509433962264151
South Bay Aqueduct Del Valle Check 7,2040,D0320B0014,03/16/2020 11:10,424,418,-1.4251781472684086
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D0320B0015,03/17/2020 10:45,433,423,-2.336448598130841
Clifton Court Intake,2040,D0321B0002,03/15/2021 09:15,943,946,0.31762837480148226
South Bay Aqueduct Del Valle Check 7,2040,D0321B0003,03/15/2021 11:35,664,667,0.4507888805409466
Delta P.P. Headworks at H.O. Banks PP,2040,D0820B0022,08/26/2020 08:50,410,412.2,0.5351495986377982
Clifton Court Intake,2040,D0820B0023,08/26/2020 09:35,390,391.3,0.3327787021630645
South Bay Aqueduct Del Valle Check 7,2040,D0820B0024,08/26/2020 10:39,393,390,-0.7662835249042145
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D0820B0025,08/26/2020 12:40,193,193.8,0.41365046535677935
Delta P.P. Headworks at H.O. Banks PP,2040,D1020B0051,10/20/2020 08:00,510,515,0.975609756097561
Clifton Court Intake,2040,D1020B0052,10/19/2020 09:10,465,470,1.06951871657754
South Bay Aqueduct Del Valle Check 7,2040,D1020B0053,10/19/2020 12:05,511,520,1.7458777885548011
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D1020B0054,10/20/2020 10:30,227,230,1.312910284463895
Delta P.P. Headworks at H.O. Banks PP,2040,D1120B0056,11/17/2020 08:50,569,569,0
Clifton Court Intake,2040,D1120B0057,11/16/2020 10:45,574,576,0.34782608695652173
South Bay Aqueduct Del Valle Check 7,2040,D1120B0058,11/16/2020 13:25,530,531,0.1885014137606032
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D1120B0059,11/17/2020 11:30,194,191,-1.5584415584415585
Delta P.P. Headworks at H.O. Banks PP,2040,D1220B0063,12/15/2020 09:20,650,652,0.30721966205837176
Clifton Court Intake,2040,D1220B0064,12/14/2020 10:30,654,658,0.6097560975609756
South Bay Aqueduct Del Valle Check 7,2040,D1220B0065,12/14/2020 12:50,645,650,0.7722007722007722
North Bay Aqueduct at Barker Slough Pumping Plant,2040,D1220B0066,12/15/2020 11:45,211,209,-0.9523809523809524
LK OROVILLE NR DM STA 1,2040,OR0720B0016,07/17/2020 12:00,96,98.13,2.1944058105393247
THERMALITO AFTERBAY A FEATHER R,2040,OR0720B0017,07/17/2020 09:38,93,93.17,0.18262878014717912
LK OROVILLE NR DM STA 1,2040,OR0820B0018,08/19/2020 09:30,103,109.2,5.843543826578703
THERMALITO AFTERBAY A FEATHER R,2040,OR0820B0019,08/19/2020 07:30,96,99,3.076923076923077
LK OROVILLE NR DM STA 1,2040,OR0920B0020,09/17/2020 10:00,112,112.2,0.17841213202498024
THERMALITO AFTERBAY A FEATHER R,2040,OR0920B0021,09/17/2020 08:15,98,96.55,-1.4906193780519175
LK OROVILLE NR DM STA 1,2040,OR1020B0024,10/27/2020 11:00,116,117.8,1.5397775876817767
THERMALITO AFTERBAY A FEATHER R,2040,OR1020B0025,10/27/2020 08:30,97,97.54,0.5551557520304371
LK OROVILLE NR DM STA 1,2040,OR1120B0034,11/17/2020 10:10,117,143.2,20.13835511145272
THERMALITO AFTERBAY A FEATHER R,2040,OR1120B0035,11/18/2020 09:00,102,95.8,-6.268958543983824
THERMALITO AFTERBAY A FEATHER R,2040,OR1220B0040,12/16/2020 12:00,102,98.9,-3.0861124937779936
Lake Perris Outlet,2040,S0320B0071,03/16/2020 10:40,492,491,-0.20345879959308238
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S0320B0072,03/17/2020 10:20,435,463,6.23608017817372
Castaic Lake Outlet Tower,2040,S0320B0073,03/23/2020 08:30,418,412,-1.4457831325301205
Castaic Lake at MWD turnout pipe,2040,S0320B0074,03/23/2020 10:30,435,418,-3.985932004689332
PYRAMID LK A ANGELES Tunnel INtake Outlet,2040,S0320B0078,03/24/2020 09:00,424,420,-0.9478672985781991
PYRAMID LAKE NORTH OF CHUMASH ISLAND,2040,S0320B0080,03/24/2020 09:30,431,426,-1.1668611435239207
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S0320B0110,03/25/2020 09:00,450,449,-0.22246941045606228
CALIFORNIA AQU A INL TO MOJAVE SI,2040,S0320B0123,03/18/2020 11:50,434,436,0.45977011494252873
Devil Canyon 2nd Afterbay,2040,S0320B0124,03/18/2020 13:20,436,436,0
Castaic Lake Outlet Tower,2040,S0420B0132,04/13/2020 09:00,410,399,-2.719406674907293
Castaic Lake at MWD turnout pipe,2040,S0420B0133,04/13/2020 10:30,431,421,-2.3474178403755865
PYRAMID LK A ANGELES Tunnel INtake Outlet,2040,S0420B0137,04/14/2020 08:30,426,418,-1.8957345971563981
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S0420B0151,04/15/2020 10:00,370,363,-1.9099590723055935
Lake Perris Outlet,2040,S0420B0155,04/20/2020 08:45,486,495,1.834862385321101
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S0420B0158,04/21/2020 08:45,422,425,0.70838252656434475
CALIFORNIA AQU A INL TO MOJAVE SI,2040,S0420B0159,04/22/2020 12:55,408,409,0.24479804161566704
Devil Canyon 2nd Afterbay,2040,S0420B0160,04/22/2020 10:25,413,413,0
Lake Perris Outlet,2040,S0520B0164,05/18/2020 08:40,499,508,1.787487586891758
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S0520B0167,05/19/2020 08:45,422,428,1.411764705882353
CALIFORNIA AQU A INL TO MOJAVE SI,2040,S0520B0173,05/20/2020 11:20,452,460,1.7543859649122806
Devil Canyon 2nd Afterbay,2040,S0520B0174,05/20/2020 14:00,425,423,-0.4716981132075472
Castaic Lake Outlet Tower,2040,S0520B0178,05/18/2020 08:30,420,410,-2.4096385542168677
Castaic Lake at MWD turnout pipe,2040,S0520B0179,05/18/2020 10:30,430,386,-10.784313725490197
PYRAMID LK A ANGELES Tunnel INtake Outlet,2040,S0520B0183,05/19/2020 08:30,456,448,-1.7699115044247788
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S0520B0197,05/20/2020 09:00,438,417,-4.912280701754386
Castaic Lake Outlet Tower,2040,S0620B0208,06/15/2020 07:00,424,399,-6.075334143377885
Castaic Lake at MWD turnout pipe,2040,S0620B0209,06/15/2020 09:30,420,394,-6.388206388206388
PYRAMID LK A ANGELES Tunnel INtake Outlet,2040,S0620B0213,06/16/2020 07:30,451,429,-5
PYRAMID LAKE NORTH OF CHUMASH ISLAND,2040,S0620B0215,06/16/2020 08:00,452,430,-4.988662131519274
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S0620B0227,06/17/2020 09:00,415,389,-6.467661691542288
Lake Perris Outlet,2040,S0620B0231,06/22/2020 07:50,504,518,2.73972602739726
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S0620B0232,06/24/2020 07:20,438,446,1.809954751131222
CALIFORNIA AQU A INL TO MOJAVE SI,2040,S0620B0275,06/29/2020 11:25,427,440,2.9988465974625145
Devil Canyon 2nd Afterbay,2040,S0620B0276,06/29/2020 13:00,429,442,2.9850746268656714
Castaic Lake Outlet Tower,2040,S0720B0293,07/13/2020 08:00,436,424,-2.7906976744186047
Castaic Lake at MWD turnout pipe,2040,S0720B0294,07/13/2020 09:25,423,392,-7.6073619631901845
PYRAMID LK A ANGELES Tunnel INtake Outlet,2040,S0720B0298,07/14/2020 08:45,441,434,-1.6
CALIFORNIA AQUEDUCT AT CHECK 41,2040,S0720B0312,07/15/2020 08:40,385,377,-2.099737532808399
Lake Perris Outlet,2040,S0720B0316,07/21/2020 08:45,508,499,-1.787487586891758
Silverwood Lk Outlet Tower (San Bernardino Tunnel),2040,S0720B0319,07/20/2020 07:00,441,428,-2.991944764096663
